f1_train,f1_val,acc_train,acc_val,loss_train,loss_val,num_epoch
"[0.04878048780487805, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7676767676767676, 0.7755102040816326, 0.7755102040816326, 0.7755102040816326, 0.7755102040816326, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7835051546391752, 0.7916666666666666, 0.7916666666666666, 0.7916666666666666, 0.7916666666666666, 0.7916666666666666, 0.7916666666666666, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8085106382978723, 0.8085106382978723, 0.8085106382978723, 0.8085106382978723, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8260869565217391, 0.8351648351648352, 0.8351648351648352, 0.8351648351648352, 0.8351648351648352, 0.8444444444444444, 0.8444444444444444, 0.8314606741573034, 0.8314606741573034, 0.8181818181818182, 0.8181818181818182, 0.8181818181818182]","[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.6956521739130435, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273, 0.7272727272727273]","[0.3709677419354839, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6129032258064516, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6290322580645161, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.7096774193548387, 0.7096774193548387, 0.7096774193548387, 0.7096774193548387, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677, 0.7580645161290323, 0.7580645161290323, 0.7580645161290323, 0.7580645161290323, 0.7741935483870968, 0.7741935483870968, 0.7580645161290323, 0.7580645161290323, 0.7419354838709677, 0.7419354838709677, 0.7419354838709677]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625]","[0.6935144662857056, 0.6838154792785645, 0.6767427325248718, 0.6717638969421387, 0.6681972742080688, 0.6655266880989075, 0.663348376750946, 0.6614665985107422, 0.6598511338233948, 0.6584082245826721, 0.6570796966552734, 0.655852735042572, 0.6546958088874817, 0.6536036729812622, 0.6525664925575256, 0.6515651345252991, 0.6505835056304932, 0.6496329307556152, 0.6486973166465759, 0.6477639079093933, 0.6468444466590881, 0.6459625959396362, 0.6450905203819275, 0.64421546459198, 0.6433490514755249, 0.6424707770347595, 0.6416122913360596, 0.6407665014266968, 0.6399195194244385, 0.6390742063522339, 0.6382209062576294, 0.6373772621154785, 0.6365489363670349, 0.6357273459434509, 0.6349125504493713, 0.634097158908844, 0.6332895755767822, 0.6324933767318726, 0.6317009925842285, 0.630912184715271, 0.6301193833351135, 0.6293298006057739, 0.6285498738288879, 0.6277678608894348, 0.6269779801368713, 0.6261899471282959, 0.6253926753997803, 0.6246070861816406, 0.6238167881965637, 0.62303626537323, 0.622252881526947, 0.6214773654937744, 0.6206921339035034, 0.6199241280555725, 0.6191552877426147, 0.6183831691741943, 0.6176072955131531, 0.6168391108512878, 0.6160815954208374, 0.6153232455253601, 0.6145771741867065, 0.6138396859169006, 0.6131079196929932, 0.6123461127281189, 0.6116028428077698, 0.6108684539794922, 0.610137939453125, 0.6094032526016235, 0.6086814403533936, 0.6079490184783936, 0.6072162985801697, 0.6064783930778503, 0.6057421565055847, 0.6050111055374146, 0.6042830944061279, 0.6035477519035339, 0.6028159856796265, 0.6020805239677429, 0.6013569831848145, 0.6006336808204651, 0.5999124050140381, 0.5991900563240051, 0.5984736084938049, 0.597749650478363, 0.5970321297645569, 0.5963032841682434, 0.595602810382843, 0.5949041843414307, 0.5942181944847107, 0.5935251712799072, 0.5928308367729187, 0.5921499729156494, 0.5914692878723145, 0.5907896757125854, 0.5901166200637817, 0.5894469618797302, 0.5887790322303772, 0.5881107449531555, 0.5874484777450562, 0.5867893695831299]","[0.692190945148468, 0.6907973289489746, 0.6904267072677612, 0.6903599500656128, 0.6906061172485352, 0.6908681392669678, 0.6912224292755127, 0.6915205717086792, 0.6918233633041382, 0.6920292377471924, 0.6922662258148193, 0.6924514174461365, 0.6925303936004639, 0.6925832629203796, 0.6926168203353882, 0.692590594291687, 0.6925883293151855, 0.6925572156906128, 0.6924842596054077, 0.6923542618751526, 0.6922109127044678, 0.6919907331466675, 0.6917774081230164, 0.6915496587753296, 0.691387951374054, 0.691176176071167, 0.6909092664718628, 0.6907503604888916, 0.6905146241188049, 0.6903616189956665, 0.6901347637176514, 0.6899392604827881, 0.6896772384643555, 0.6894317865371704, 0.6891721487045288, 0.6888844966888428, 0.6886585354804993, 0.6883835196495056, 0.6881197094917297, 0.6878308057785034, 0.6875247359275818, 0.6872425079345703, 0.6869478821754456, 0.6866312623023987, 0.6863259077072144, 0.6859618425369263, 0.685662031173706, 0.6853477358818054, 0.6850343942642212, 0.68474280834198, 0.6844524145126343, 0.6841410994529724, 0.6838244199752808, 0.6835389137268066, 0.6832401156425476, 0.6829707622528076, 0.6826435327529907, 0.6823967099189758, 0.6821068525314331, 0.681853711605072, 0.681625247001648, 0.6813527345657349, 0.6810599565505981, 0.6807644963264465, 0.6805127859115601, 0.6802687048912048, 0.6800053119659424, 0.6797882914543152, 0.6794783473014832, 0.6792818307876587, 0.6789724230766296, 0.6787688732147217, 0.6784029006958008, 0.6782561540603638, 0.6779054403305054, 0.6777089238166809, 0.6774035096168518, 0.6771655678749084, 0.676851212978363, 0.6766282916069031, 0.6763127446174622, 0.676081120967865, 0.6756929159164429, 0.6754972338676453, 0.6751999258995056, 0.6749970316886902, 0.6746776103973389, 0.6745227575302124, 0.6742430925369263, 0.6740414500236511, 0.6737731099128723, 0.6736132502555847, 0.6733164191246033, 0.6731768846511841, 0.6728736758232117, 0.6727660894393921, 0.672468364238739, 0.6723414659500122, 0.6720648407936096, 0.6718961596488953]",100
"[0.7676767676767676, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7843137254901961, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.7920792079207921, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081, 0.8080808080808081]","[0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5454545454545454, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714, 0.5714285714285714]","[0.6290322580645161, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6451612903225806, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6612903225806451, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6774193548387096, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742, 0.6935483870967742]","[0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375, 0.4375]","[0.6907951831817627, 0.6795863509178162, 0.6718304753303528, 0.6660776734352112, 0.6615154147148132, 0.6579405665397644, 0.6551689505577087, 0.6529051065444946, 0.6509780883789062, 0.649264395236969, 0.6478070020675659, 0.646526575088501, 0.6454088687896729, 0.6444007754325867, 0.6434590220451355, 0.6425642371177673, 0.6417231559753418, 0.640923023223877, 0.6401666402816772, 0.639444887638092, 0.6387655138969421, 0.6381053924560547, 0.6374537944793701, 0.6368162631988525, 0.6361952424049377, 0.6355952024459839, 0.6349984407424927, 0.6344127655029297, 0.6338297128677368, 0.6332598328590393, 0.6327007412910461, 0.6321466565132141, 0.631592333316803, 0.6310416460037231, 0.6304981708526611, 0.6299647688865662, 0.6294344067573547, 0.6289047002792358, 0.6283673048019409, 0.6278321743011475, 0.6272979378700256, 0.6267605423927307, 0.6262264251708984, 0.6256865859031677, 0.6251466870307922, 0.6246131062507629, 0.6240838766098022, 0.6235587000846863, 0.6230259537696838, 0.6224912405014038, 0.6219533085823059, 0.6214216947555542, 0.6208907961845398, 0.6203574538230896, 0.6198247075080872, 0.6192863583564758, 0.6187427043914795, 0.6181979775428772, 0.6176451444625854, 0.6170918941497803, 0.6165351271629333, 0.6159825325012207, 0.6154326796531677, 0.6148778796195984, 0.6143214702606201, 0.613772451877594, 0.6132209300994873, 0.6126711964607239, 0.6121247410774231, 0.6115763783454895, 0.6110390424728394, 0.6105000376701355, 0.6099708080291748, 0.609437882900238, 0.6089109778404236, 0.6083850264549255, 0.6078528761863708, 0.6073247790336609, 0.6067898869514465, 0.6062508225440979, 0.6057189702987671, 0.6051879525184631, 0.6046585440635681, 0.6041257381439209, 0.6036028861999512, 0.603070855140686, 0.6025403141975403, 0.6020084023475647, 0.6014796495437622, 0.6009518504142761, 0.6004204154014587, 0.5999022722244263, 0.5993794202804565, 0.5988656282424927, 0.59834885597229, 0.5978361964225769, 0.5973258018493652, 0.5968120098114014, 0.5962996482849121, 0.5957913994789124]","[0.7042292952537537, 0.7107709646224976, 0.7164338231086731, 0.7213327884674072, 0.7256028652191162, 0.729233980178833, 0.73243647813797, 0.7352180480957031, 0.7377746105194092, 0.7399783730506897, 0.7418637871742249, 0.7433733940124512, 0.7446451187133789, 0.7457820177078247, 0.7467375993728638, 0.74756920337677, 0.7482092380523682, 0.7486695647239685, 0.7490800023078918, 0.7494251132011414, 0.7496438026428223, 0.7497543692588806, 0.749755322933197, 0.749753475189209, 0.7496740221977234, 0.749548077583313, 0.749336838722229, 0.7491230368614197, 0.7489304542541504, 0.7486599683761597, 0.7483712434768677, 0.7480071187019348, 0.7477080821990967, 0.7473803758621216, 0.7469871044158936, 0.7466862201690674, 0.7462642788887024, 0.7458136677742004, 0.7452691197395325, 0.7447949647903442, 0.7442339658737183, 0.7437855005264282, 0.7431449890136719, 0.7426263093948364, 0.7420432567596436, 0.7415255904197693, 0.7410032749176025, 0.7404385805130005, 0.7398854494094849, 0.7392692565917969, 0.738716721534729, 0.7380964756011963, 0.7375344634056091, 0.7368950247764587, 0.7363936305046082, 0.7357682585716248, 0.7351136803627014, 0.7344642877578735, 0.7338697910308838, 0.73320072889328, 0.7325951457023621, 0.7319542765617371, 0.7312990427017212, 0.7306289076805115, 0.7300091981887817, 0.729403555393219, 0.7287988066673279, 0.7281826734542847, 0.7275867462158203, 0.7270008325576782, 0.7264906167984009, 0.7259343266487122, 0.7254694104194641, 0.7248637080192566, 0.7243531942367554, 0.7237856388092041, 0.7232991456985474, 0.7226982712745667, 0.7220672369003296, 0.7215505242347717, 0.7209572792053223, 0.720425009727478, 0.7198918461799622, 0.7193041443824768, 0.7188782095909119, 0.718224287033081, 0.7177762389183044, 0.7171770334243774, 0.7166791558265686, 0.7160831093788147, 0.7156627774238586, 0.7151320576667786, 0.7147201299667358, 0.7141543626785278, 0.713769793510437, 0.7132338881492615, 0.712792158126831, 0.7122449278831482, 0.7117965221405029, 0.7112950086593628]",100
